Designator,Mid X,Mid Y,Rotation,Layer
C1,202.75,-65.2,315.0,bottom
C2,206.75,-69.2,135.0,bottom
C3,188.654045,-66.775,0.0,bottom
C4,188.654045,-72.775,0.0,bottom
C5,213.9,-65.2,45.0,bottom
C6,209.9,-69.2,45.0,bottom
J1,208.3,-76.15,180.0,bottom
TP1,198.7,-65.76214,0.0,top
TP2,180.05,-65.75607,0.0,top
TP3,217.35,-65.80607,0.0,top
U1,204.75,-67.2,45.0,bottom
U2,188.654045,-69.775,90.0,bottom
U3,211.9,-67.2,135.0,bottom
